row,item,condition,ambiguity,Sentence,token,word,word_pos,sum_surprisal
32,17,PREP_DAT,False,"Before the meeting began, David showed the latest report to his boss, eager to hear feedback.",hear,hear,14,3.4740421772003174
32,17,PREP_DAT,False,"Before the meeting began, David showed the latest report to his boss, eager to hear feedback.",feedback..,feedback.,15,7.7051682472229
33,17,PREP_DAT,True,"Before the meeting began, David showed the latest report his boss, eager to hear feedback.",Before,Before,0,12.528427124023438
33,17,PREP_DAT,True,"Before the meeting began, David showed the latest report his boss, eager to hear feedback.",the,the,1,2.4727017879486084
33,17,PREP_DAT,True,"Before the meeting began, David showed the latest report his boss, eager to hear feedback.",meeting,meeting,2,6.7590765953063965
33,17,PREP_DAT,True,"Before the meeting began, David showed the latest report his boss, eager to hear feedback.","began.,","began,",3,3.3616797626018524
33,17,PREP_DAT,True,"Before the meeting began, David showed the latest report his boss, eager to hear feedback.",David,David,4,6.576264381408691
33,17,PREP_DAT,True,"Before the meeting began, David showed the latest report his boss, eager to hear feedback.",showed,showed,5,7.525533676147461
33,17,PREP_DAT,True,"Before the meeting began, David showed the latest report his boss, eager to hear feedback.",the,the,6,2.961970806121826
33,17,PREP_DAT,True,"Before the meeting began, David showed the latest report his boss, eager to hear feedback.",latest,latest,7,8.911848068237305
33,17,PREP_DAT,True,"Before the meeting began, David showed the latest report his boss, eager to hear feedback.",report,report,8,4.832537651062012
33,17,PREP_DAT,True,"Before the meeting began, David showed the latest report his boss, eager to hear feedback.",his,his,9,7.148160934448242
33,17,PREP_DAT,True,"Before the meeting began, David showed the latest report his boss, eager to hear feedback.","boss.,","boss,",10,7.137776851654053
33,17,PREP_DAT,True,"Before the meeting began, David showed the latest report his boss, eager to hear feedback.",eager,eager,11,12.939251899719238
33,17,PREP_DAT,True,"Before the meeting began, David showed the latest report his boss, eager to hear feedback.",to,to,12,0.24596790969371796
33,17,PREP_DAT,True,"Before the meeting began, David showed the latest report his boss, eager to hear feedback.",hear,hear,13,3.989339828491211
33,17,PREP_DAT,True,"Before the meeting began, David showed the latest report his boss, eager to hear feedback.",feedback..,feedback.,14,9.823648452758789
34,18,PREP_DAT,False,"By the end of the week, I had mailed the documents to the lawyer, hoping the matter would be resolved quickly.",By,By,0,10.911212921142578
34,18,PREP_DAT,False,"By the end of the week, I had mailed the documents to the lawyer, hoping the matter would be resolved quickly.",the,the,1,4.802980422973633
34,18,PREP_DAT,False,"By the end of the week, I had mailed the documents to the lawyer, hoping the matter would be resolved quickly.",end,end,2,1.7351328134536743
34,18,PREP_DAT,False,"By the end of the week, I had mailed the documents to the lawyer, hoping the matter would be resolved quickly.",of,of,3,0.0087135573849082
34,18,PREP_DAT,False,"By the end of the week, I had mailed the documents to the lawyer, hoping the matter would be resolved quickly.",the,the,4,1.0103397369384766
34,18,PREP_DAT,False,"By the end of the week, I had mailed the documents to the lawyer, hoping the matter would be resolved quickly.","week.,","week,",5,3.599217712879181
34,18,PREP_DAT,False,"By the end of the week, I had mailed the documents to the lawyer, hoping the matter would be resolved quickly.",I,I,6,2.9787206649780273
34,18,PREP_DAT,False,"By the end of the week, I had mailed the documents to the lawyer, hoping the matter would be resolved quickly.",had,had,7,2.6831552982330322
34,18,PREP_DAT,False,"By the end of the week, I had mailed the documents to the lawyer, hoping the matter would be resolved quickly.",mailed,mailed,8,8.748710632324219
34,18,PREP_DAT,False,"By the end of the week, I had mailed the documents to the lawyer, hoping the matter would be resolved quickly.",the,the,9,2.3583621978759766
34,18,PREP_DAT,False,"By the end of the week, I had mailed the documents to the lawyer, hoping the matter would be resolved quickly.",documents,documents,10,5.674324989318848
34,18,PREP_DAT,False,"By the end of the week, I had mailed the documents to the lawyer, hoping the matter would be resolved quickly.",to,to,11,1.03240168094635
34,18,PREP_DAT,False,"By the end of the week, I had mailed the documents to the lawyer, hoping the matter would be resolved quickly.",the,the,12,1.4874852895736694
34,18,PREP_DAT,False,"By the end of the week, I had mailed the documents to the lawyer, hoping the matter would be resolved quickly.","lawyer.,","lawyer,",13,8.51298189163208
34,18,PREP_DAT,False,"By the end of the week, I had mailed the documents to the lawyer, hoping the matter would be resolved quickly.",hoping,hoping,14,5.696361541748047
34,18,PREP_DAT,False,"By the end of the week, I had mailed the documents to the lawyer, hoping the matter would be resolved quickly.",the,the,15,4.019710540771484
34,18,PREP_DAT,False,"By the end of the week, I had mailed the documents to the lawyer, hoping the matter would be resolved quickly.",matter,matter,16,4.769961833953857
34,18,PREP_DAT,False,"By the end of the week, I had mailed the documents to the lawyer, hoping the matter would be resolved quickly.",would,would,17,0.36196762323379517
34,18,PREP_DAT,False,"By the end of the week, I had mailed the documents to the lawyer, hoping the matter would be resolved quickly.",be,be,18,0.6555672883987427
34,18,PREP_DAT,False,"By the end of the week, I had mailed the documents to the lawyer, hoping the matter would be resolved quickly.",resolved,resolved,19,0.5011051893234253
34,18,PREP_DAT,False,"By the end of the week, I had mailed the documents to the lawyer, hoping the matter would be resolved quickly.",quickly..,quickly.,20,3.1754478216171265
35,18,PREP_DAT,True,"By the end of the week, I had mailed the documents the lawyer, hoping the matter would be resolved quickly.",By,By,0,10.911212921142578
35,18,PREP_DAT,True,"By the end of the week, I had mailed the documents the lawyer, hoping the matter would be resolved quickly.",the,the,1,4.802980422973633
35,18,PREP_DAT,True,"By the end of the week, I had mailed the documents the lawyer, hoping the matter would be resolved quickly.",end,end,2,1.7351328134536743
35,18,PREP_DAT,True,"By the end of the week, I had mailed the documents the lawyer, hoping the matter would be resolved quickly.",of,of,3,0.0087135573849082
35,18,PREP_DAT,True,"By the end of the week, I had mailed the documents the lawyer, hoping the matter would be resolved quickly.",the,the,4,1.0103397369384766
35,18,PREP_DAT,True,"By the end of the week, I had mailed the documents the lawyer, hoping the matter would be resolved quickly.","week.,","week,",5,3.599217712879181
35,18,PREP_DAT,True,"By the end of the week, I had mailed the documents the lawyer, hoping the matter would be resolved quickly.",I,I,6,2.9787206649780273
35,18,PREP_DAT,True,"By the end of the week, I had mailed the documents the lawyer, hoping the matter would be resolved quickly.",had,had,7,2.6831552982330322
35,18,PREP_DAT,True,"By the end of the week, I had mailed the documents the lawyer, hoping the matter would be resolved quickly.",mailed,mailed,8,8.748710632324219
35,18,PREP_DAT,True,"By the end of the week, I had mailed the documents the lawyer, hoping the matter would be resolved quickly.",the,the,9,2.3583621978759766
35,18,PREP_DAT,True,"By the end of the week, I had mailed the documents the lawyer, hoping the matter would be resolved quickly.",documents,documents,10,5.674324989318848
35,18,PREP_DAT,True,"By the end of the week, I had mailed the documents the lawyer, hoping the matter would be resolved quickly.",the,the,11,6.4198832511901855
35,18,PREP_DAT,True,"By the end of the week, I had mailed the documents the lawyer, hoping the matter would be resolved quickly.","lawyer.,","lawyer,",12,11.721193313598633
35,18,PREP_DAT,True,"By the end of the week, I had mailed the documents the lawyer, hoping the matter would be resolved quickly.",hoping,hoping,13,9.335315704345703
35,18,PREP_DAT,True,"By the end of the week, I had mailed the documents the lawyer, hoping the matter would be resolved quickly.",the,the,14,3.89870285987854
35,18,PREP_DAT,True,"By the end of the week, I had mailed the documents the lawyer, hoping the matter would be resolved quickly.",matter,matter,15,5.447679042816162
35,18,PREP_DAT,True,"By the end of the week, I had mailed the documents the lawyer, hoping the matter would be resolved quickly.",would,would,16,0.356004923582077
35,18,PREP_DAT,True,"By the end of the week, I had mailed the documents the lawyer, hoping the matter would be resolved quickly.",be,be,17,0.9053956866264343
35,18,PREP_DAT,True,"By the end of the week, I had mailed the documents the lawyer, hoping the matter would be resolved quickly.",resolved,resolved,18,0.5602743625640869
35,18,PREP_DAT,True,"By the end of the week, I had mailed the documents the lawyer, hoping the matter would be resolved quickly.",quickly..,quickly.,19,3.454469621181488
36,19,PREP_DAT,False,"Hoping to seal the deal, the real estate agent showed the property to a group of potential buyers at sunset.",Hop.ing,Hoping,0,16.78012788295746
36,19,PREP_DAT,False,"Hoping to seal the deal, the real estate agent showed the property to a group of potential buyers at sunset.",to,to,1,0.8732431530952454
36,19,PREP_DAT,False,"Hoping to seal the deal, the real estate agent showed the property to a group of potential buyers at sunset.",seal,seal,2,8.458545684814453
36,19,PREP_DAT,False,"Hoping to seal the deal, the real estate agent showed the property to a group of potential buyers at sunset.",the,the,3,0.8726415038108826
36,19,PREP_DAT,False,"Hoping to seal the deal, the real estate agent showed the property to a group of potential buyers at sunset.","deal.,","deal,",4,1.6623936295509338
36,19,PREP_DAT,False,"Hoping to seal the deal, the real estate agent showed the property to a group of potential buyers at sunset.",the,the,5,1.7924813032150269
